 /Comments
filename:bats_bacteria_production.dat
contains BATS bacterial production rates for years 1988 - 2012
/NOTE:
The cruise list contains all of the cruises within the specified limits.
However, not all cruises may contain data for the parameters selected.
/Variable list
Id     = Sample Id                                                                               
 A unique bottle id which identifies cruise, cast and bottle number
 9 digit number !####$$@@, where
 !   = Cruise type, 1=BATS core, 2=BATS bloom a, and 3=BATS bloom b, ect.
 #### = Cruise number
 $$  = Cast Number, 1-80=CTD casts, 81-99=Hydrocasts (i.e. 83=Hydrocast number 3)
 @@  = Bottle number
 e.g., 100488108 is BATS core 48, Hydrocast 1, Bottle 8
Id     = Sample Id                                                                               
yymmdd = Year Month Day                                                                          
decy   = Decimal Year  
Lat    = Latitude of water collection
Long   = Longitude of water collection                                                                          
dep1   = Collection depth (m)       
dep2   = Incubation depth (m)        
salt   = salinity from goflo bottle.                                                                              
thy1   = Bacterial growth rate by 3H-Thymidine-sample #1 or mean if no sample 2 or 3 (pmole/l/hr)
thy2   = Bacterial growth rate by 3H-Thymidine-sample #2 (pmole/l/hr)                            
thy3   = Bacterial growth rate by 3H-Thymidine-sample #3 (pmole/l/hr)                            
thy    = Mean Bacterial growth rate by 3H-Thymidine (pmol/l/hr)                                  
/Quality flags
-999 = No data
/Variables
  Id       , 	   yymmdd, 	   decy  ,	  Lat  , 	 Long  ,	dep1, 	   salt, 	  thy1 ,	  thy2 ,	  thy3 ,	  thy  , 
  1012108105	  19981022	 1998.8091	  31.644	  64.181	 80.0	-999.000	   0.434	   0.169	   0.126	   0.243
  1012108106	  19981022	 1998.8091	  31.644	  64.181	100.0	-999.000	   0.030	   0.021	   0.090	   0.047
  1012108107	  19981022	 1998.8091	  31.644	  64.181	120.0	-999.000	  -0.011	   0.040	  -0.004	   0.008
  1012108108	  19981022	 1998.8091	  31.644	  64.181	140.0	-999.000	   0.011	   0.007	  -0.003	   0.005
  1012108110	  19981022	 1998.8091	  31.644	  64.181	400.0	-999.000	   0.057	   0.036	   0.072	   0.055
  1012108111	  19981022	 1998.8091	  31.644	  64.181	500.0	-999.000	   0.021	   0.000	   0.009	   0.010
  1012108112	  19981022	 1998.8091	  31.644	  64.181	600.0	-999.000	  -0.007	   0.026	   0.005	   0.008
  1012108113	  19981022	 1998.8091	  31.644	  64.181	1000.0	-999.000	  -0.007	   0.007	  -0.009	  -0.003
  1012208101	  19981117	 1998.8805	  31.666	  64.168	  1.0	-999.000	   0.277	   0.226	   0.134	   0.212
  1012208102	  19981117	 1998.8805	  31.666	  64.168	 20.0	-999.000	   0.299	   0.230	   0.269	   0.266
  1012208103	  19981117	 1998.8805	  31.666	  64.168	 40.0	-999.000	   0.178	   0.146	   0.151	   0.158
  1012208104	  19981117	 1998.8805	  31.666	  64.168	 60.0	-999.000	   1.527	   0.314	   0.216	   0.686
  1012208105	  19981117	 1998.8805	  31.666	  64.168	 80.0	-999.000	   0.235	   0.225	   0.117	   0.192
  1012208106	  19981117	 1998.8805	  31.666	  64.168	100.0	-999.000	   0.137	   0.116	   0.063	   0.105
  1012208107	  19981117	 1998.8805	  31.666	  64.168	120.0	-999.000	   0.037	   0.008	   0.025	   0.023
  1012208108	  19981117	 1998.8805	  31.666	  64.168	140.0	-999.000	   0.229	   0.399	   0.176	   0.268
  1012208109	  19981117	 1998.8805	  31.666	  64.168	200.0	-999.000	  -0.003	   0.010	  -0.001	   0.002
  1012208110	  19981117	 1998.8805	  31.666	  64.168	300.0	-999.000	   0.047	  -0.023	   0.947	   0.324
  1012208111	  19981117	 1998.8805	  31.666	  64.168	400.0	-999.000	   0.015	   0.111	   0.126	   0.084
  1012208112	  19981117	 1998.8805	  31.666	  64.168	500.0	-999.000	   0.025	   0.153	  -0.031	   0.049
  1012208113	  19981117	 1998.8805	  31.666	  64.168	600.0	-999.000	  -0.021	   0.094	  -0.012	   0.020
  1012208114	  19981117	 1998.8805	  31.666	  64.168	900.0	-999.000	  -0.034	   0.028	  -0.031	  -0.012
  1012308101	  19981208	 1998.9381	  32.108	  64.280	  1.0	-999.000	   0.307	   0.200	   0.770	   0.426
  1012308102	  19981208	 1998.9381	  32.108	  64.280	 20.0	-999.000	   0.048	   0.080	   2.216	   0.781
  1012308103	  19981208	 1998.9381	  32.108	  64.280	 40.0	-999.000	   0.116	   0.103	   0.113	   0.111
  1012308104	  19981208	 1998.9381	  32.108	  64.280	 60.0	-999.000	   0.590	   0.028	   0.145	   0.254
  1012308105	  19981208	 1998.9381	  32.108	  64.280	 80.0	-999.000	   0.191	   0.129	   0.125	   0.148
  1012308106	  19981208	 1998.9381	  32.108	  64.280	100.0	-999.000	   0.135	   0.170	   0.016	   0.107
  1012308107	  19981208	 1998.9381	  32.108	  64.280	120.0	-999.000	   0.035	   0.064	   0.040	   0.046
  1012308108	  19981208	 1998.9381	  32.108	  64.280	140.0	-999.000	   0.104	  -0.009	  -0.019	   0.025
  1012308109	  19981208	 1998.9381	  32.108	  64.280	200.0	-999.000	   0.004	   0.015	  -0.004	   0.005
  1012308110	  19981208	 1998.9381	  32.108	  64.280	300.0	-999.000	   0.174	   0.108	   0.096	   0.126
  1012308111	  19981208	 1998.9381	  32.108	  64.280	400.0	-999.000	   0.007	   0.024	   0.002	   0.011
  1012308112	  19981208	 1998.9381	  32.108	  64.280	500.0	-999.000	   0.035	   0.023	   0.121	   0.060
  1012308113	  19981208	 1998.9381	  32.108	  64.280	600.0	-999.000	   0.030	   0.014	   0.011	   0.018
  1012308114	  19981208	 1998.9381	  32.108	  64.280	1000.0	-999.000	   0.003	   0.004	   0.009	   0.005
  1012408101	  19990115	 1999.0421	  31.610	  64.087	  1.0	-999.000	   4.046	   2.886	   1.787	   2.906
  1012408102	  19990115	 1999.0421	  31.610	  64.087	 20.0	-999.000	   1.860	   3.113	   1.742	   2.238
  1012408103	  19990115	 1999.0421	  31.610	  64.087	 40.0	-999.000	   2.265	   1.306	   1.276	   1.616
  1012408104	  19990115	 1999.0421	  31.610	  64.087	 60.0	-999.000	   1.960	   1.463	   1.683	   1.702
  1012408105	  19990115	 1999.0421	  31.610	  64.087	 80.0	-999.000	   1.671	   2.290	   1.565	   1.842
  1012408106	  19990115	 1999.0421	  31.610	  64.087	100.0	-999.000	   2.091	   1.858	   2.043	   1.997
  1012408107	  19990115	 1999.0421	  31.610	  64.087	120.0	-999.000	   1.699	   1.611	   1.389	   1.566
  1012408108	  19990115	 1999.0421	  31.610	  64.087	140.0	-999.000	   1.567	   3.669	   1.778	   2.338
  1012408109	  19990115	 1999.0421	  31.610	  64.087	200.0	-999.000	   2.709	   2.981	   2.126	   2.605
  2012408101	  19990127	 1999.0750	  31.660	  64.158	  1.0	-999.000	   0.736	   0.442	   0.397	   0.525
  2012408102	  19990127	 1999.0750	  31.660	  64.158	 20.0	-999.000	   0.303	   0.415	   5.080	   1.933
  2012408103	  19990127	 1999.0750	  31.660	  64.158	 40.0	-999.000	   0.396	   0.516	   0.352	   0.421
  2012408104	  19990127	 1999.0750	  31.660	  64.158	 60.0	-999.000	   0.344	   0.331	   0.302	   0.326
  2012408105	  19990127	 1999.0750	  31.660	  64.158	 80.0	-999.000	   0.249	   0.385	   0.299	   0.311
  2012408106	  19990127	 1999.0750	  31.660	  64.158	100.0	-999.000	   0.445	   0.631	   0.433	   0.503
  2012408107	  19990127	 1999.0750	  31.660	  64.158	120.0	-999.000	   0.311	   0.264	   0.236	   0.270
  2012408108	  19990127	 1999.0750	  31.660	  64.158	140.0	-999.000	   0.240	   0.202	   0.356	   0.266
  2012408109	  19990127	 1999.0750	  31.660	  64.158	200.0	-999.000	   0.256	   0.387	   0.358	   0.334
  2012408110	  19990127	 1999.0750	  31.660	  64.158	300.0	-999.000	   0.300	   0.297	   0.328	   0.308
  2012408111	  19990127	 1999.0750	  31.660	  64.158	400.0	-999.000	   0.269	   0.348	   0.366	   0.328
  2012408112	  19990127	 1999.0750	  31.660	  64.158	500.0	-999.000	   0.274	   0.358	   1.030	   0.554
  1012508101	  19990212	 1999.1188	  31.691	  64.157	  1.0	-999.000	   0.429	   3.059	   0.679	   1.389
  1012508102	  19990212	 1999.1188	  31.691	  64.157	 20.0	-999.000	   0.693	   0.708	   0.681	   0.694
  1012508103	  19990212	 1999.1188	  31.691	  64.157	 40.0	-999.000	   0.859	   0.608	   0.829	   0.765
  1012508104	  19990212	 1999.1188	  31.691	  64.157	 60.0	-999.000	   0.636	   0.657	   0.746	   0.680
  1012508105	  19990212	 1999.1188	  31.691	  64.157	 80.0	-999.000	   0.906	   0.810	   0.932	   0.883
  1012508106	  19990212	 1999.1188	  31.691	  64.157	100.0	-999.000	   0.637	   0.471	   0.512	   0.540
  1012508107	  19990212	 1999.1188	  31.691	  64.157	120.0	-999.000	   0.689	   0.554	   0.559	   0.601
  1012508108	  19990212	 1999.1188	  31.691	  64.157	140.0	-999.000	   0.790	   0.821	   0.714	   0.775
  1012508109	  19990212	 1999.1188	  31.691	  64.157	200.0	-999.000	   1.365	   1.828	   2.284	   1.826
  1012508110	  19990212	 1999.1188	  31.691	  64.157	300.0	-999.000	   0.430	   0.528	   0.377	   0.445
  1012508111	  19990212	 1999.1188	  31.691	  64.157	500.0	-999.000	   0.282	   0.311	   0.368	   0.320
  1012508112	  19990212	 1999.1188	  31.691	  64.157	600.0	-999.000	   0.298	   0.400	   0.360	   0.353
  1012508113	  19990212	 1999.1188	  31.691	  64.157	800.0	-999.000	   0.347	   0.527	   0.398	   0.424
  1012508114	  19990212	 1999.1188	  31.691	  64.157	1000.0	-999.000	   0.370	   0.288	   0.491	   0.383
  2012508101	  19990224	 1999.1517	  31.664	  64.676	  1.0	-999.000	   0.364	   0.389	   0.394	   0.382
  2012508102	  19990224	 1999.1517	  31.664	  64.676	 20.0	-999.000	   0.368	   0.399	   0.425	   0.397
  2012508103	  19990224	 1999.1517	  31.664	  64.676	 40.0	-999.000	   0.400	   0.343	   0.500	   0.414
  2012508104	  19990224	 1999.1517	  31.664	  64.676	 60.0	-999.000	   0.507	   0.427	   0.444	   0.459
  2012508105	  19990224	 1999.1517	  31.664	  64.676	 80.0	-999.000	   0.382	   0.360	   0.418	   0.387
  2012508106	  19990224	 1999.1517	  31.664	  64.676	100.0	-999.000	   0.430	   0.439	   0.502	   0.457
  2012508107	  19990224	 1999.1517	  31.664	  64.676	120.0	-999.000	   0.568	   0.457	   0.659	   0.561
  2012508108	  19990224	 1999.1517	  31.664	  64.676	140.0	-999.000	   0.913	   0.406	   0.471	   0.597
  2012508109	  19990224	 1999.1517	  31.664	  64.676	200.0	-999.000	   0.155	   0.212	   0.206	   0.191
  2012508110	  19990224	 1999.1517	  31.664	  64.676	300.0	-999.000	   0.193	   0.181	   0.197	   0.190
  2012508111	  19990224	 1999.1517	  31.664	  64.676	400.0	-999.000	   0.136	   0.202	   0.166	   0.168
  2012508112	  19990224	 1999.1517	  31.664	  64.676	500.0	-999.000	   0.216	   0.222	   0.502	   0.313
  1012608101	  19990323	 1999.2256	  31.665	  64.169	  1.0	-999.000	   0.517	   0.335	   0.294	   0.382
  1012608102	  19990323	 1999.2256	  31.665	  64.169	 20.0	-999.000	   0.378	   0.447	   0.493	   0.439
  1012608103	  19990323	 1999.2256	  31.665	  64.169	 40.0	-999.000	   0.377	   0.329	   0.437	   0.381
  1012608104	  19990323	 1999.2256	  31.665	  64.169	 60.0	-999.000	   0.836	   0.730	   0.947	   0.838
  1012608105	  19990323	 1999.2256	  31.665	  64.169	 80.0	-999.000	   0.462	   0.393	   0.359	   0.405
  1012608106	  19990323	 1999.2256	  31.665	  64.169	100.0	-999.000	   0.438	   0.687	   0.665	   0.597
  1012608107	  19990323	 1999.2256	  31.665	  64.169	120.0	-999.000	   0.561	   0.315	   0.626	   0.501
  1012608108	  19990323	 1999.2256	  31.665	  64.169	140.0	-999.000	   0.476	   1.142	   0.232	   0.617
  1012608109	  19990323	 1999.2256	  31.665	  64.169	200.0	-999.000	   0.331	   0.213	   0.417	   0.320
  1012608110	  19990323	 1999.2256	  31.665	  64.169	300.0	-999.000	   0.781	   0.079	   0.791	   0.550
  1012608111	  19990323	 1999.2256	  31.665	  64.169	400.0	-999.000	   0.316	   0.195	   0.159	   0.223
  1012608112	  19990323	 1999.2256	  31.665	  64.169	500.0	-999.000	   0.150	   0.235	   0.500	   0.295
  1012608113	  19990323	 1999.2256	  31.665	  64.169	800.0	-999.000	   0.930	   0.716	   0.571	   0.739
  1012708101	  19990407	 1999.2667	  31.639	  64.167	  1.0	-999.000	   0.788	   0.337	   0.335	   0.487
  1012708102	  19990407	 1999.2667	  31.639	  64.167	 20.0	-999.000	   0.430	   0.516	   0.557	   0.501
  1012708103	  19990407	 1999.2667	  31.639	  64.167	 40.0	-999.000	   0.643	   0.502	   0.562	   0.569
  1012708104	  19990407	 1999.2667	  31.639	  64.167	 60.0	-999.000	   0.304	   0.668	   0.315	   0.429
  1012708105	  19990407	 1999.2667	  31.639	  64.167	 80.0	-999.000	   0.658	   0.481	   0.458	   0.532
  1012708106	  19990407	 1999.2667	  31.639	  64.167	100.0	-999.000	   0.284	   0.424	   0.309	   0.339
  1012708107	  19990407	 1999.2667	  31.639	  64.167	120.0	-999.000	   0.441	   0.312	   0.237	   0.330
  1012708108	  19990407	 1999.2667	  31.639	  64.167	140.0	-999.000	   0.493	   0.471	   0.531	   0.498
  1012708109	  19990407	 1999.2667	  31.639	  64.167	200.0	-999.000	   0.425	   0.425	   0.500	   0.450
  1012708110	  19990407	 1999.2667	  31.639	  64.167	300.0	-999.000	   0.255	   0.536	   0.178	   0.323
  1012708111	  19990407	 1999.2667	  31.639	  64.167	400.0	-999.000	   0.225	   0.210	   0.265	   0.233
  1012708112	  19990407	 1999.2667	  31.639	  64.167	500.0	-999.000	   0.166	   0.685	   0.228	   0.360
  1012708113	  19990407	 1999.2667	  31.639	  64.167	800.0	-999.000	   0.373	   0.318	   0.331	   0.341
  1012708114	  19990407	 1999.2667	  31.639	  64.167	1000.0	-999.000	   0.402	   0.196	   0.279	   0.292
  1012808101	  19990504	 1999.3406	  31.660	  64.174	  1.0	-999.000	   0.650	   0.551	   0.526	   0.576
  1012808102	  19990504	 1999.3406	  31.660	  64.174	 20.0	-999.000	   0.868	   0.709	   0.665	   0.747
  1012808103	  19990504	 1999.3406	  31.660	  64.174	 40.0	-999.000	   0.453	   0.673	   0.565	   0.564
  1012808104	  19990504	 1999.3406	  31.660	  64.174	 60.0	-999.000	   0.397	   0.310	   0.379	   0.362
  1012808105	  19990504	 1999.3406	  31.660	  64.174	 80.0	-999.000	   0.409	   0.456	   0.458	   0.441
  1012808106	  19990504	 1999.3406	  31.660	  64.174	100.0	-999.000	   0.416	   0.514	   0.506	   0.479
  1012808107	  19990504	 1999.3406	  31.660	  64.174	120.0	-999.000	   0.366	   0.308	   0.350	   0.341
  1012808108	  19990504	 1999.3406	  31.660	  64.174	140.0	-999.000	   0.317	   0.337	   0.367	   0.340
  1012808109	  19990504	 1999.3406	  31.660	  64.174	200.0	-999.000	   0.230	   0.205	   0.653	   0.363
  1012808110	  19990504	 1999.3406	  31.660	  64.174	300.0	-999.000	   0.580	   0.600	   0.519	   0.566
  1012808111	  19990504	 1999.3406	  31.660	  64.174	400.0	-999.000	   0.596	   0.546	   0.606	   0.583
  1012808112	  19990504	 1999.3406	  31.660	  64.174	500.0	-999.000	   0.511	   0.553	   0.648	   0.571
  1012808113	  19990504	 1999.3406	  31.660	  64.174	800.0	-999.000	   0.599	   0.531	   0.618	   0.583
  1012908101	  19990601	 1999.4173	  31.666	  64.165	  1.0	-999.000	   0.867	   0.926	   0.755	   0.849
  1012908102	  19990601	 1999.4173	  31.666	  64.165	 20.0	-999.000	   1.147	   0.823	   0.898	   0.956
  1012908103	  19990601	 1999.4173	  31.666	  64.165	 40.0	-999.000	   0.861	   0.829	   0.739	   0.810
  1012908104	  19990601	 1999.4173	  31.666	  64.165	 60.0	-999.000	   1.264	   1.169	   1.160	   1.198
  1012908105	  19990601	 1999.4173	  31.666	  64.165	 80.0	-999.000	   1.702	   1.666	   1.868	   1.745
  1012908106	  19990601	 1999.4173	  31.666	  64.165	100.0	-999.000	   0.981	   1.112	   0.937	   1.010
  1012908107	  19990601	 1999.4173	  31.666	  64.165	120.0	-999.000	   0.858	   0.828	   0.626	   0.771
  1012908108	  19990601	 1999.4173	  31.666	  64.165	140.0	-999.000	   0.564	   0.542	   0.528	   0.545
  1012908109	  19990601	 1999.4173	  31.666	  64.165	200.0	-999.000	   0.470	   0.501	   0.433	   0.468
  1012908110	  19990601	 1999.4173	  31.666	  64.165	300.0	-999.000	   0.514	   0.425	   0.538	   0.492
  1012908111	  19990601	 1999.4173	  31.666	  64.165	400.0	-999.000	   0.435	   0.484	   0.449	   0.456
  1012908112	  19990601	 1999.4173	  31.666	  64.165	500.0	-999.000	   0.463	   0.500	   0.460	   0.474
  1012908113	  19990601	 1999.4173	  31.666	  64.165	800.0	-999.000	   0.538	   0.531	   0.522	   0.530
  1012908114	  19990601	 1999.4173	  31.666	  64.165	1000.0	-999.000	   0.530	   0.421	   0.431	   0.461
  1013008101	  19990706	 1999.5132	  31.667	  64.167	  1.0	-999.000	   1.734	   2.100	   2.782	   2.205
  1013008102	  19990706	 1999.5132	  31.667	  64.167	 20.0	-999.000	   2.238	-999.000	   1.923	   2.080
  1013008103	  19990706	 1999.5132	  31.667	  64.167	 40.0	-999.000	   1.643	   1.788	   0.927	   1.453
  1013008104	  19990706	 1999.5132	  31.667	  64.167	 60.0	-999.000	   0.998	   3.426	   2.090	   2.171
  1013008105	  19990706	 1999.5132	  31.667	  64.167	 80.0	-999.000	   1.098	   1.549	   1.486	   1.378
  1013008106	  19990706	 1999.5132	  31.667	  64.167	100.0	-999.000	   1.559	   1.132	   1.106	   1.266
  1013008107	  19990706	 1999.5132	  31.667	  64.167	120.0	-999.000	   0.932	   1.128	   1.539	   1.200
  1013008108	  19990706	 1999.5132	  31.667	  64.167	140.0	-999.000	   1.582	   2.070	   1.064	   1.572
  1013008109	  19990706	 1999.5132	  31.667	  64.167	200.0	-999.000	   2.226	   2.498	   1.087	   1.937
  1013008110	  19990706	 1999.5132	  31.667	  64.167	300.0	-999.000	   0.558	   1.160	   0.380	   0.699
  1013008111	  19990706	 1999.5132	  31.667	  64.167	400.0	-999.000	   0.231	   0.462	   0.468	   0.387
  1013008112	  19990706	 1999.5132	  31.667	  64.167	500.0	-999.000	   0.801	   1.937	   0.736	   1.158
  1013008113	  19990706	 1999.5132	  31.667	  64.167	600.0	-999.000	   0.773	   0.892	   0.749	   0.805
  1013008114	  19990706	 1999.5132	  31.667	  64.167	1000.0	-999.000	   0.875	   0.605	   0.652	   0.711
  1013108101	  19990803	 1999.5899	  31.672	  64.148	  1.0	  36.623	   0.234	   0.205	   0.302	   0.247
  1013108102	  19990803	 1999.5899	  31.672	  64.148	 20.0	  36.672	   0.235	-999.000	   0.248	   0.241
  1013108103	  19990803	 1999.5899	  31.672	  64.148	 40.0	  36.687	   0.228	   0.252	   0.172	   0.217
  1013108104	  19990803	 1999.5899	  31.672	  64.148	 60.0	  36.680	   0.695	-999.000	   0.784	   0.740
  1013108105	  19990803	 1999.5899	  31.672	  64.148	 80.0	  36.651	   0.573	   0.496	   0.326	   0.465
  1013108106	  19990803	 1999.5899	  31.672	  64.148	100.0	  36.641	   0.266	-999.000	   0.198	   0.232
  1013108107	  19990803	 1999.5899	  31.672	  64.148	120.0	  36.643	   0.439	   0.729	   0.265	   0.478
  1013108108	  19990803	 1999.5899	  31.672	  64.148	140.0	  36.617	   0.085	   0.115	   0.162	   0.121
  1013108109	  19990803	 1999.5899	  31.672	  64.148	200.0	-999.000	   0.563	   0.856	   0.679	   0.699
  1013108110	  19990803	 1999.5899	  31.672	  64.148	300.0	-999.000	   0.079	   0.102	   0.040	   0.074
